Id,Probability
96497,0.4645574
96498,0.4202184
96499,0.24571967
96500,0.15370928
96501,0.065659285
96502,0.086387545
96503,0.100238174
96504,0.066701576
96505,0.19187848
96506,0.22838907
96507,0.7418069
96508,0.52668166
96509,0.6909883
96510,0.41692996
96511,0.056466468
96512,0.8379343
96513,0.096062824
96514,0.083381765
96515,0.2704656
96516,0.051187277
96517,0.54344296
96518,0.08665318
96519,0.8136225
96520,0.10624176
96521,0.6172906
96522,0.47011122
96523,0.17971936
96524,0.08032
96525,0.4867446
96526,0.4001334
96527,0.06357821
96528,0.051578898
96529,0.059882767
96530,0.562938
96531,0.119881295
96532,0.07481399
96533,0.7310344
96534,0.12122385
96535,0.23329435
96536,0.3586323
96537,0.27604565
96538,0.17721902
96539,0.12910095
96540,0.20878083
96541,0.11041575
96542,0.8374681
96543,0.27631578
96544,0.41718647
96545,0.12943935
96546,0.08450425
96547,0.16933636
96548,0.4239608
96549,0.4954451
96550,0.77113926
96551,0.115872316
96552,0.05234344
96553,0.37315005
96554,0.35057044
96555,0.45517907
96556,0.2515022
96557,0.59142953
96558,0.2833701
96559,0.3816494
96560,0.13971782
96561,0.3488223
96562,0.55277324
96563,0.14612891
96564,0.14680041
96565,0.95671827
96566,0.4632255
96567,0.17230472
96568,0.07301539
96569,0.189962
96570,0.5091238
96571,0.07410894
96572,0.28954715
96573,0.10259322
96574,0.11399619
96575,0.42091504
96576,0.10744525
96577,0.06300254
96578,0.46701398
96579,0.090394594
96580,0.07506058
96581,0.073476896
96582,0.7656962
96583,0.9681171
96584,0.07556117
96585,0.40035316
96586,0.551643
96587,0.9550884
96588,0.3264663
96589,0.54456013
96590,0.124611676
96591,0.52298445
96592,0.5146614
96593,0.16577107
96594,0.61667955
96595,0.3629195
96596,0.045649447
96597,0.40267858
96598,0.094591476
96599,0.14644839
96600,0.2172929
96601,0.64042133
96602,0.6403418
96603,0.34359375
96604,0.05027268
96605,0.19361804
96606,0.9380799
96607,0.43671438
96608,0.061480716
96609,0.6143909
96610,0.07962912
96611,0.16148192
96612,0.24857397
96613,0.11741739
96614,0.16387235
96615,0.93557733
96616,0.33787197
96617,0.07937357
96618,0.14904311
96619,0.8521903
96620,0.34111613
96621,0.48751044
96622,0.031911265
96623,0.36523086
96624,0.055074356
96625,0.833022
96626,0.59858555
96627,0.07598478
96628,0.10701461
96629,0.12175271
96630,0.2084132
96631,0.12782964
96632,0.25927553
96633,0.3885631
96634,0.9488032
96635,0.36983722
96636,0.08856529
96637,0.11171286
96638,0.2007542
96639,0.05812232
96640,0.6847379
96641,0.1892305
96642,0.30795184
96643,0.04189754
96644,0.82407445
96645,0.15822724
96646,0.19342458
96647,0.2483552
96648,0.4977346
96649,0.31815496
96650,0.20158441
96651,0.13453278
96652,0.35811973
96653,0.16203842
96654,0.24743755
96655,0.47033134
96656,0.15605684
96657,0.22848865
96658,0.31765196
96659,0.29091272
96660,0.11483052
96661,0.46668807
96662,0.144874
96663,0.9229614
96664,0.3963314
96665,0.27596164
96666,0.47638914
96667,0.08218402
96668,0.083241895
96669,0.14500646
96670,0.2553298
96671,0.26052094
96672,0.4103254
96673,0.10239268
96674,0.06557801
96675,0.17372988
96676,0.9444514
96677,0.21803539
96678,0.2561724
96679,0.1910808
96680,0.08712411
96681,0.8464322
96682,0.18437313
96683,0.7437493
96684,0.08188207
96685,0.23002793
96686,0.08323209
96687,0.4645253
96688,0.77657986
96689,0.05707939
96690,0.18347313
96691,0.16690123
96692,0.3369059
96693,0.6438327
96694,0.92266065
96695,0.5070592
96696,0.109196864
96697,0.81929505
96698,0.05334837
96699,0.3302203
96700,0.22372189
96701,0.16487788
96702,0.04581138
96703,0.5255865
96704,0.08420081
96705,0.21628755
96706,0.7287729
96707,0.79959714
96708,0.92163557
96709,0.82281893
96710,0.2237384
96711,0.49849862
96712,0.32249567
96713,0.17115551
96714,0.37552774
96715,0.10024871
96716,0.9590811
96717,0.17557769
96718,0.38950366
96719,0.1278536
96720,0.15224291
96721,0.37392873
96722,0.06389415
96723,0.6358554
96724,0.28536892
96725,0.48804238
96726,0.055091072
96727,0.21195094
96728,0.5547668
96729,0.1589209
96730,0.06673926
96731,0.70154387
96732,0.11449331
96733,0.54216486
96734,0.08635075
96735,0.93991774
96736,0.082296915
96737,0.10375133
96738,0.6370583
96739,0.6990648
96740,0.07401078
96741,0.7108511
96742,0.7277397
96743,0.31016764
96744,0.48722494
96745,0.112259716
96746,0.62421334
96747,0.94033414
96748,0.79545057
96749,0.2792029
96750,0.47477502
96751,0.6696714
96752,0.13645996
96753,0.09985244
96754,0.3283882
96755,0.5651059
96756,0.31946453
96757,0.35772604
96758,0.0665546
96759,0.13851178
96760,0.0766016
96761,0.05467235
96762,0.103953496
96763,0.29538646
96764,0.099811606
96765,0.06987276
96766,0.46012637
96767,0.5124429
96768,0.17715569
96769,0.20182055
96770,0.20918424
96771,0.04740085
96772,0.74531895
96773,0.5195112
96774,0.16566393
96775,0.4613978
96776,0.20867795
96777,0.23973441
96778,0.28040814
96779,0.82081836
96780,0.38807064
96781,0.28798267
96782,0.12447953
96783,0.13433446
96784,0.55579937
96785,0.5063241
96786,0.09647334
96787,0.08318427
96788,0.105334386
96789,0.11779447
96790,0.27176112
96791,0.066197634
96792,0.72477865
96793,0.07070614
96794,0.4078169
96795,0.39338234
96796,0.5317741
96797,0.2339852
96798,0.24111442
96799,0.088312246
96800,0.09758746
96801,0.097814746
96802,0.9471468
96803,0.059555862
96804,0.24046947
96805,0.4503749
96806,0.46004662
96807,0.80196905
96808,0.3684633
96809,0.08411806
96810,0.44959557
96811,0.2660419
96812,0.9642167
96813,0.6941668
96814,0.5156691
96815,0.66579753
96816,0.14199908
96817,0.12885158
96818,0.5815294
96819,0.19541682
96820,0.05588529
96821,0.09418596
96822,0.18772984
96823,0.074922204
96824,0.16254403
96825,0.7898408
96826,0.08310474
96827,0.32413256
96828,0.95583427
96829,0.4078987
96830,0.12964243
96831,0.29374367
96832,0.22375049
96833,0.5702857
96834,0.864479
96835,0.19633
96836,0.56098133
96837,0.8860602
96838,0.15587282
96839,0.1514998
96840,0.6233261
96841,0.15332845
96842,0.9019871
96843,0.4287164
96844,0.5409694
96845,0.545846
96846,0.96037704
96847,0.9165926
96848,0.5043767
96849,0.18972246
96850,0.086094074
96851,0.09538767
96852,0.61307776
96853,0.77174914
96854,0.124091834
96855,0.14469439
96856,0.07303954
96857,0.1364234
96858,0.08316291
96859,0.35116518
96860,0.046100173
96861,0.14563814
96862,0.8003019
96863,0.06160125
96864,0.17897113
96865,0.27933678
96866,0.7405035
96867,0.2823081
96868,0.25734392
96869,0.1967424
96870,0.40155202
96871,0.04763878
96872,0.23817012
96873,0.18830653
96874,0.40901995
96875,0.9483146
96876,0.36791623
96877,0.21613689
96878,0.09769535
96879,0.24407534
96880,0.40446135
96881,0.12243791
96882,0.10392182
96883,0.7406013
96884,0.46624586
96885,0.05873506
96886,0.4082502
96887,0.2211629
96888,0.10356384
96889,0.09616764
96890,0.8343832
96891,0.30174446
96892,0.6715969
96893,0.49303055
96894,0.048395775
96895,0.44259936
96896,0.2941496
96897,0.6250156
96898,0.17621912
96899,0.38384342
96900,0.77649605
96901,0.0939439
96902,0.510227
96903,0.13924368
96904,0.41388044
96905,0.9422839
96906,0.75242656
96907,0.62505716
96908,0.04270682
96909,0.09296593
96910,0.17648233
96911,0.31747258
96912,0.04446336
96913,0.054616623
96914,0.25753346
96915,0.52935904
96916,0.9310588
96917,0.17721649
96918,0.74576557
96919,0.09916266
96920,0.35570863
96921,0.65226465
96922,0.48328272
96923,0.05400405
96924,0.09216069
96925,0.102297835
96926,0.28127834
96927,0.3032104
96928,0.2009663
96929,0.96804506
96930,0.7503139
96931,0.13777626
96932,0.2196699
96933,0.06955497
96934,0.06750457
96935,0.12855157
96936,0.935981
96937,0.09629898
96938,0.061043303
96939,0.6058472
96940,0.8484918
96941,0.13565476
96942,0.7678216
96943,0.2423205
96944,0.10380205
96945,0.11727763
96946,0.12530568
96947,0.17806067
96948,0.5968924
96949,0.09338389
96950,0.4677877
96951,0.60634804
96952,0.14577878
96953,0.2711537
96954,0.09104396
96955,0.40908137
96956,0.24686027
96957,0.2789909
96958,0.12565775
96959,0.30284223
96960,0.10905325
96961,0.052528806
96962,0.93445563
96963,0.13219592
96964,0.4035239
96965,0.7000736
96966,0.18226801
96967,0.041069355
96968,0.6616911
96969,0.101145506
96970,0.17073613
96971,0.09029517
96972,0.40967968
96973,0.08571274
96974,0.92825437
96975,0.9684079
96976,0.13277966
96977,0.72306675
96978,0.10460014
96979,0.83112216
96980,0.07164546
96981,0.06398662
96982,0.107260525
96983,0.45412663
96984,0.94261724
96985,0.07601504
96986,0.049550585
96987,0.34583363
96988,0.12516406
96989,0.12241461
96990,0.25409168
96991,0.09004757
96992,0.07811059
96993,0.35837585
96994,0.34218615
96995,0.06542457
96996,0.26601017
96997,0.2797437
96998,0.2060747
96999,0.9455166
97000,0.097576246
97001,0.9757642
97002,0.087644905
97003,0.066838495
97004,0.07278043
97005,0.12189082
97006,0.056119565
97007,0.07254196
97008,0.5280014
97009,0.36387247
97010,0.078686304
97011,0.7787092
97012,0.14618464
97013,0.61539114
97014,0.48072186
97015,0.4718962
97016,0.189179
97017,0.23603709
97018,0.08068221
97019,0.12903728
97020,0.2828859
97021,0.06799905
97022,0.11681801
97023,0.1070946
97024,0.8448885
97025,0.6733471
97026,0.23002508
97027,0.061554573
97028,0.5510606
97029,0.24638318
97030,0.07932578
97031,0.24063082
97032,0.11377333
97033,0.22351411
97034,0.08549292
97035,0.10089995
97036,0.8472981
97037,0.25888476
97038,0.04112773
97039,0.96633923
97040,0.06951179
97041,0.083456874
97042,0.08668066
97043,0.11273024
97044,0.90330344
97045,0.06958202
97046,0.083912976
97047,0.71264374
97048,0.8798993
97049,0.42622122
97050,0.1958747
97051,0.086469844
97052,0.41718328
97053,0.29506585
97054,0.09360898
97055,0.6035791
97056,0.057235718
97057,0.27284878
97058,0.07686987
97059,0.18723269
97060,0.17089742
97061,0.10785888
97062,0.056695372
97063,0.05599913
97064,0.57422966
97065,0.13704646
97066,0.11882352
97067,0.92989427
97068,0.15494132
97069,0.25779188
97070,0.671287
97071,0.26462638
97072,0.084357575
97073,0.066997066
97074,0.09539048
97075,0.144134
97076,0.13250248
97077,0.3721905
97078,0.2093037
97079,0.23919635
97080,0.13058421
97081,0.09639941
97082,0.6905102
97083,0.26805386
97084,0.14950246
97085,0.33746475
97086,0.9270682
97087,0.68681115
97088,0.60098106
97089,0.40893948
97090,0.94572604
97091,0.5632209
97092,0.32608506
97093,0.04472519
97094,0.9719073
97095,0.67820793
97096,0.06302595
97097,0.54195154
97098,0.67525464
97099,0.14317657
97100,0.099251054
97101,0.32426873
97102,0.10948159
97103,0.6854516
97104,0.15021689
97105,0.54092526
97106,0.5475233
97107,0.27045766
97108,0.4179023
97109,0.07240862
97110,0.19429466
97111,0.1249286
97112,0.2017373
97113,0.94813764
97114,0.88696694
97115,0.47480136
97116,0.18908451
97117,0.090058155
97118,0.084510334
97119,0.17845133
97120,0.6127185
97121,0.12384242
97122,0.38798815
97123,0.0909113
97124,0.10387743
97125,0.16189356
97126,0.4161208
97127,0.42206943
97128,0.22994044
97129,0.37233263
97130,0.23473114
97131,0.52253866
97132,0.26795885
97133,0.36731514
97134,0.45752463
97135,0.05489277
97136,0.73361325
97137,0.07294318
97138,0.67669904
97139,0.5441427
97140,0.28633353
97141,0.419141
97142,0.10886927
97143,0.087290704
97144,0.2793465
97145,0.34056965
97146,0.10988446
97147,0.45229545
97148,0.05977469
97149,0.3371811
97150,0.7838355
97151,0.5131347
97152,0.17401627
97153,0.622451
97154,0.78137356
97155,0.77519524
97156,0.15809424
97157,0.40756658
97158,0.115525156
97159,0.86943537
97160,0.24644719
97161,0.0720547
97162,0.13728224
97163,0.05273803
97164,0.9518246
97165,0.099540204
97166,0.75086796
97167,0.24638341
97168,0.14910448
97169,0.10518006
97170,0.2599571
97171,0.78583825
97172,0.6344334
97173,0.2765123
97174,0.22994225
97175,0.3255452
97176,0.15183537
97177,0.62774575
97178,0.48834085
97179,0.06378908
97180,0.104682945
97181,0.03715825
97182,0.15974486
97183,0.15576719
97184,0.2593856
97185,0.08818731
97186,0.34607455
97187,0.11510525
97188,0.7992743
97189,0.2184769
97190,0.38372397
97191,0.59283507
97192,0.16277131
97193,0.3057023
97194,0.6184687
97195,0.69583315
97196,0.8554106
97197,0.08618976
97198,0.19747236
97199,0.43932974
97200,0.07176222
97201,0.540482
97202,0.09792819
97203,0.6387252
97204,0.06989471
97205,0.097092755
97206,0.05085139
97207,0.21745881
97208,0.13519688
97209,0.058539275
97210,0.19237475
97211,0.18442537
97212,0.19467047
97213,0.8112234
97214,0.1855154
97215,0.053959675
97216,0.11182046
97217,0.21359935
97218,0.46928152
97219,0.07307341
97220,0.35311577
97221,0.17288935
97222,0.87479264
97223,0.10323922
97224,0.044448018
97225,0.13817082
97226,0.18637456
97227,0.4375768
97228,0.101424314
97229,0.72163033
97230,0.18962727
97231,0.13161303
97232,0.6576046
97233,0.12245414
97234,0.052473918
97235,0.104288355
97236,0.16856459
97237,0.368848
97238,0.37210822
97239,0.06823759
97240,0.17295727
97241,0.54326004
97242,0.07512805
97243,0.7322966
97244,0.82984155
97245,0.07121654
97246,0.19646211
97247,0.070840016
97248,0.083969705
97249,0.91759163
97250,0.09088536
97251,0.6899851
97252,0.4319651
97253,0.18851423
97254,0.39690718
97255,0.074188255
97256,0.13869123
97257,0.37831408
97258,0.5239532
97259,0.059968084
97260,0.0691094
97261,0.03920477
97262,0.93515146
97263,0.4115527
97264,0.512801
97265,0.34319627
97266,0.11329134
97267,0.4086327
97268,0.27208883
97269,0.14024073
97270,0.4930084
97271,0.24086858
97272,0.6945377
97273,0.73487043
97274,0.35779795
97275,0.95363736
97276,0.26363555
97277,0.24023934
97278,0.5977545
97279,0.58340836
97280,0.058330163
97281,0.04844207
97282,0.17459074
97283,0.18325302
97284,0.12710758
97285,0.060505044
97286,0.21123795
97287,0.9781349
97288,0.24642996
97289,0.08316175
97290,0.19943726
97291,0.106824964
97292,0.504752
97293,0.9442561
97294,0.68356484
97295,0.08450706
97296,0.4069857
97297,0.33673924
97298,0.09926124
97299,0.0742017
97300,0.6680828
97301,0.7266068
97302,0.39970478
97303,0.598148
97304,0.13699089
97305,0.06091779
97306,0.28433728
97307,0.06653872
97308,0.076106586
97309,0.89972764
97310,0.052137777
97311,0.16484657
97312,0.08075037
97313,0.12168783
97314,0.3968857
97315,0.5737422
97316,0.07117323
97317,0.8575695
97318,0.8214894
97319,0.15092382
97320,0.40165827
97321,0.7679489
97322,0.19253388
97323,0.15109736
97324,0.97528154
97325,0.15446942
97326,0.22923267
97327,0.18255307
97328,0.15528904
97329,0.90042543
97330,0.41193312
97331,0.076819815
97332,0.10796216
97333,0.54194653
97334,0.50065607
97335,0.21140125
97336,0.134354
97337,0.6641324
97338,0.31590813
97339,0.40647247
97340,0.3324635
97341,0.10376559
97342,0.45982945
97343,0.1111988
97344,0.25410527
97345,0.26499143
97346,0.23803736
97347,0.054639276
97348,0.23870263
97349,0.57837975
97350,0.102839455
97351,0.19570766
97352,0.14104268
97353,0.13870928
97354,0.46444845
97355,0.13907301
97356,0.63112926
97357,0.39701855
97358,0.164137
97359,0.35478994
97360,0.068178505
97361,0.18065813
97362,0.0651164
97363,0.70543355
97364,0.60368866
97365,0.10494768
97366,0.8015033
97367,0.18229115
97368,0.0993109
97369,0.171529
97370,0.081615545
97371,0.27420112
97372,0.6680911
97373,0.92899096
97374,0.06950795
97375,0.6098683
97376,0.38341683
97377,0.06567378
97378,0.48720714
97379,0.095450304
97380,0.06199575
97381,0.7463713
97382,0.31118125
97383,0.24699593
97384,0.7513575
97385,0.20452984
97386,0.055013258
97387,0.13304721
97388,0.084997855
97389,0.4614203
97390,0.17513904
97391,0.4223581
97392,0.28011614
97393,0.081527
97394,0.078039095
97395,0.111509666
97396,0.94866884
97397,0.54428077
97398,0.068196625
97399,0.17544404
97400,0.34057805
97401,0.34520504
97402,0.23818232
97403,0.15137538
97404,0.6101605
97405,0.44987565
97406,0.15251438
97407,0.05899994
97408,0.7849066
97409,0.3778862
97410,0.688575
97411,0.055589993
97412,0.38802183
97413,0.24644618
97414,0.35641176
97415,0.11809977
97416,0.96958834
97417,0.92903054
97418,0.5725344
97419,0.62968284
97420,0.07212612
97421,0.25399676
97422,0.10289255
97423,0.16700526
97424,0.52013963
97425,0.41084754
97426,0.17899278
97427,0.107924014
97428,0.6641357
97429,0.13592777
97430,0.06290095
97431,0.4348463
97432,0.10452045
97433,0.07708803
97434,0.94695187
97435,0.32271236
97436,0.6839287
97437,0.07000696
97438,0.1403971
97439,0.34439054
97440,0.079472885
97441,0.23262048
97442,0.43106103
97443,0.52423865
97444,0.20261896
97445,0.68589747
97446,0.45411882
97447,0.67199045
97448,0.106462695
97449,0.87000275
97450,0.36151788
97451,0.10099048
97452,0.7464408
97453,0.054659206
97454,0.10527621
97455,0.22345416
97456,0.22591896
97457,0.1802247
97458,0.283461
97459,0.2372189
97460,0.5327892
97461,0.12456364
97462,0.2473102
97463,0.060260452
97464,0.115625195
97465,0.44255552
97466,0.61148906
97467,0.5541773
97468,0.8065325
97469,0.6976753
97470,0.22964297
97471,0.85340494
97472,0.4319344
97473,0.6515821
97474,0.05948826
97475,0.7737502
97476,0.09389924
97477,0.592646
97478,0.060657002
97479,0.37440342
97480,0.19695151
97481,0.19126281
97482,0.34769437
97483,0.42514795
97484,0.06175974
97485,0.6899071
97486,0.3210631
97487,0.1558686
97488,0.18078786
97489,0.33282256
97490,0.058474254
97491,0.12202974
97492,0.32714477
97493,0.70259464
97494,0.08104533
97495,0.11200456
97496,0.14023039
97497,0.42706338
97498,0.18048052
97499,0.05487063
97500,0.097326495
97501,0.0728562
97502,0.2032731
97503,0.33292055
97504,0.20015456
97505,0.9272082
97506,0.107087605
97507,0.09954184
97508,0.19456793
97509,0.37356207
97510,0.18707427
97511,0.08307744
97512,0.07670497
97513,0.12116374
97514,0.07635001
97515,0.23841408
97516,0.32153848
97517,0.3064867
97518,0.7882196
97519,0.66785794
97520,0.22264513
97521,0.2217647
97522,0.11319586
97523,0.33804563
97524,0.26609218
97525,0.1392206
97526,0.08571027
97527,0.05818115
97528,0.06410566
97529,0.16057493
97530,0.400534
97531,0.6903593
97532,0.07568461
97533,0.29927906
97534,0.8872216
97535,0.119764276
97536,0.69335437
97537,0.28038678
97538,0.038189963
97539,0.23223436
97540,0.09936747
97541,0.19026634
97542,0.12528764
97543,0.4930502
97544,0.32815602
97545,0.16834657
97546,0.27425632
97547,0.16754721
97548,0.34644443
97549,0.5884095
97550,0.06264771
97551,0.26142183
97552,0.18777701
97553,0.054619636
97554,0.22659498
97555,0.06849995
97556,0.5468164
97557,0.7004062
97558,0.067259826
97559,0.36997026
97560,0.13080737
97561,0.13543078
97562,0.04916146
97563,0.4211942
97564,0.13347615
97565,0.23602962
97566,0.4218464
97567,0.35587603
97568,0.104368694
97569,0.20224434
97570,0.6632066
97571,0.054033887
97572,0.28106606
97573,0.9401333
97574,0.19500075
97575,0.4156485
97576,0.2923695
97577,0.6025503
97578,0.59193116
97579,0.13174547
97580,0.682317
97581,0.14949788
97582,0.56390905
97583,0.056109257
97584,0.054620657
97585,0.064029686
97586,0.67644227
97587,0.047525
97588,0.13453493
97589,0.4029547
97590,0.74432415
97591,0.61632764
97592,0.86159456
97593,0.39928207
97594,0.10091193
97595,0.3524569
97596,0.11504567
97597,0.12949045
97598,0.07934725
97599,0.25227425
97600,0.51464295
97601,0.17786711
97602,0.101891614
97603,0.47114497
97604,0.9725427
97605,0.1736235
97606,0.22071339
97607,0.06791579
97608,0.103023484
97609,0.1420803
97610,0.12109932
97611,0.04859627
97612,0.5423859
97613,0.2128139
97614,0.21839717
97615,0.4630837
97616,0.8024467
97617,0.05034217
97618,0.5666254
97619,0.09490644
97620,0.142502
97621,0.06723138
97622,0.3232527
97623,0.2465906
97624,0.85956365
97625,0.606289
97626,0.21471
97627,0.93544996
97628,0.08474371
97629,0.14994216
97630,0.49440366
97631,0.14639232
97632,0.1308394
97633,0.05438903
97634,0.7781752
97635,0.23468435
97636,0.07763083
97637,0.6612631
97638,0.17423838
97639,0.52937305
97640,0.3766844
97641,0.4396556
97642,0.09716382
97643,0.9096022
97644,0.08218833
97645,0.9784937
97646,0.10944551
97647,0.06441663
97648,0.4069051
97649,0.06629486
97650,0.4863595
97651,0.055152282
97652,0.540533
97653,0.2529486
97654,0.6195811
97655,0.17896356
97656,0.18931268
97657,0.86047316
97658,0.17515667
97659,0.05430599
97660,0.15614596
97661,0.075040214
97662,0.10846896
97663,0.16184027
97664,0.22539513
97665,0.7630438
97666,0.5275684
97667,0.81697416
97668,0.05938381
97669,0.20385545
97670,0.15672651
97671,0.32100007
97672,0.1382598
97673,0.06554849
97674,0.37901825
97675,0.4008692
97676,0.6497359
97677,0.3675406
97678,0.07963079
97679,0.24314557
97680,0.47498953
97681,0.7750311
97682,0.27536708
97683,0.10193242
97684,0.4017237
97685,0.13952774
97686,0.10746654
97687,0.13493048
97688,0.10458416
97689,0.10427129
97690,0.10592026
97691,0.5452222
97692,0.2704981
97693,0.8490909
97694,0.54634875
97695,0.1302875
97696,0.11277009
97697,0.83083767
97698,0.15158542
97699,0.07817411
97700,0.48452163
97701,0.11307754
97702,0.61118954
97703,0.19473015
97704,0.35011527
97705,0.7109754
97706,0.15607372
97707,0.056152083
97708,0.47112116
97709,0.16252774
97710,0.17033875
97711,0.20806962
97712,0.42678127
97713,0.06649381
97714,0.06456318
97715,0.8623813
97716,0.230189
97717,0.17444873
97718,0.60673517
97719,0.060647845
97720,0.08498534
97721,0.42641386
97722,0.4633153
97723,0.04528109
97724,0.07355736
97725,0.6469287
97726,0.6991632
97727,0.06625598
97728,0.50933343
97729,0.19027245
97730,0.5401863
97731,0.21682929
97732,0.4592266
97733,0.30531937
97734,0.15119852
97735,0.057247873
97736,0.90123004
97737,0.516457
97738,0.8772835
97739,0.19147085
97740,0.05628051
97741,0.50297534
97742,0.21484166
97743,0.23221543
97744,0.109528154
97745,0.16526945
97746,0.28449124
97747,0.9547759
97748,0.11005773
97749,0.4394278
97750,0.25521702
97751,0.093709245
97752,0.20817062
97753,0.08367483
97754,0.10460626
97755,0.19903775
97756,0.18824144
97757,0.032634154
97758,0.54285765
97759,0.26727557
97760,0.9157012
97761,0.15652186
97762,0.29105452
97763,0.39644998
97764,0.7840497
97765,0.20978561
97766,0.13987757
97767,0.52145123
97768,0.4261927
97769,0.16303986
97770,0.12515204
97771,0.8991782
97772,0.11913515
97773,0.096137345
97774,0.23965375
97775,0.17182261
97776,0.31209764
97777,0.0465285
97778,0.07404351
97779,0.24286292
97780,0.51416016
97781,0.56521267
97782,0.12389529
97783,0.35704195
97784,0.13292406
97785,0.3122114
97786,0.26427254
97787,0.93157154
97788,0.293902
97789,0.37148193
97790,0.25455567
97791,0.17460433
97792,0.060855858
97793,0.19720858
97794,0.15793315
97795,0.10372161
97796,0.22796038
97797,0.07808654
97798,0.055247437
97799,0.10535247
97800,0.3146916
97801,0.18412709
97802,0.1005256
97803,0.05749085
97804,0.40180653
97805,0.21994008
97806,0.9079506
97807,0.8050608
97808,0.13846295
97809,0.26259375
97810,0.05811713
97811,0.3374595
97812,0.14502472
97813,0.12561512
97814,0.21987256
97815,0.63645935
97816,0.28888512
97817,0.18623434
97818,0.37798867
97819,0.06949085
97820,0.09905524
97821,0.8133701
97822,0.50823104
97823,0.50468874
97824,0.451108
97825,0.2618424
97826,0.06526566
97827,0.46400648
97828,0.65108067
97829,0.07325467
97830,0.0836715
97831,0.07673897
97832,0.9125733
97833,0.15706258
97834,0.27963674
97835,0.5822794
97836,0.08357538
97837,0.18697025
97838,0.05190776
97839,0.058508415
97840,0.07256794
97841,0.368684
97842,0.58726215
97843,0.36305442
97844,0.14143133
97845,0.7555266
97846,0.11239195
97847,0.45063928
97848,0.35440803
97849,0.6839001
97850,0.34700555
97851,0.23576616
97852,0.32643515
97853,0.17002678
97854,0.6505456
97855,0.19707724
97856,0.21159902
97857,0.14452887
97858,0.073011555
97859,0.90665877
97860,0.08307821
97861,0.21576682
97862,0.15657407
97863,0.83557814
97864,0.07954482
97865,0.12826036
97866,0.51173085
97867,0.04817943
97868,0.057802286
97869,0.11892023
97870,0.06105195
97871,0.16052313
97872,0.05238295
97873,0.59203976
97874,0.23600067
97875,0.15843007
97876,0.107859656
97877,0.09574586
97878,0.13097703
97879,0.05186924
97880,0.09779617
97881,0.38759518
97882,0.60876626
97883,0.9477367
97884,0.8054495
97885,0.20249164
97886,0.75693434
97887,0.39057744
97888,0.4376798
97889,0.08628717
97890,0.5539162
97891,0.09015597
97892,0.088969074
97893,0.32151818
97894,0.083381765
97895,0.38417363
97896,0.4758042
97897,0.17088158
97898,0.89440113
97899,0.10521635
97900,0.28748402
97901,0.32432702
97902,0.12961769
97903,0.47153524
97904,0.052309044
97905,0.43678764
97906,0.3508668
97907,0.0756026
97908,0.9019455
97909,0.11126809
97910,0.2298343
97911,0.21571536
97912,0.8721354
97913,0.6583933
97914,0.17019589
97915,0.3050865
97916,0.21513386
97917,0.47819546
97918,0.21951899
97919,0.25018203
97920,0.13857856
97921,0.078430966
97922,0.2353117
97923,0.104563236
97924,0.35227323
97925,0.31095365
97926,0.0773392
97927,0.90415263
97928,0.15456507
97929,0.10402911
97930,0.075815305
97931,0.73326206
97932,0.05010821
97933,0.29207483
97934,0.083590575
97935,0.37880298
97936,0.24102004
97937,0.23726031
97938,0.16782469
97939,0.07801208
97940,0.12606297
97941,0.61580765
97942,0.6773135
97943,0.22081481
97944,0.12340567
97945,0.08810413
97946,0.95299596
97947,0.47845364
97948,0.12956561
97949,0.108892314
97950,0.20363
97951,0.25846562
97952,0.08505315
97953,0.05586563
97954,0.7261831
97955,0.2613778
97956,0.05801349
97957,0.67962056
97958,0.51752275
97959,0.095223494
97960,0.7052778
97961,0.81590927
97962,0.31775275
97963,0.1059269
97964,0.7804761
97965,0.13956414
97966,0.7253816
97967,0.21564226
97968,0.4249878
97969,0.03714392
97970,0.07293939
97971,0.688533
97972,0.36668092
97973,0.7732834
97974,0.28826016
97975,0.20770742
97976,0.2493428
97977,0.47660145
97978,0.15965869
97979,0.33637294
97980,0.10610602
97981,0.6604403
97982,0.08629508
97983,0.064805955
97984,0.15326607
97985,0.0605565
97986,0.382285
97987,0.9229611
97988,0.82697755
97989,0.046735335
97990,0.39891833
97991,0.12001505
97992,0.09490848
97993,0.11166722
97994,0.07171678
97995,0.43751517
97996,0.42644525
97997,0.14958787
97998,0.23624174
97999,0.066907495
98000,0.17429942
98001,0.13785799
98002,0.11144398
98003,0.47129527
98004,0.1011483
98005,0.08180578
98006,0.89904505
98007,0.09858584
98008,0.15944366
98009,0.23170403
98010,0.6402592
98011,0.2118508
98012,0.5428094
98013,0.0927991
98014,0.39061263
98015,0.12103602
98016,0.5138025
98017,0.18536378
98018,0.06321472
98019,0.30936936
98020,0.3286581
98021,0.10260072
98022,0.05548953
98023,0.3486862
98024,0.5500873
98025,0.03811701
98026,0.28694832
98027,0.056321785
98028,0.057761878
98029,0.2608058
98030,0.7779083
98031,0.1768696
98032,0.25690842
98033,0.13657562
98034,0.43924928
98035,0.20650578
98036,0.12549044
98037,0.14204513
98038,0.47070548
98039,0.6762473
98040,0.095798224
98041,0.19245924
98042,0.47780976
98043,0.11403762
98044,0.25818962
98045,0.053332493
98046,0.272178
98047,0.062322438
98048,0.18181479
98049,0.10620423
98050,0.078704454
98051,0.09010382
98052,0.4967131
98053,0.07928535
98054,0.94254434
98055,0.112157844
